book_id,original_publication_year,title,author
9084,1998.0,The Greatest Generation,Tom Brokaw
9085,1956.0,The Minority Report,Philip K. Dick
9086,1996.0,"Luck in the Shadows (Nightrunner, #1)",Lynn Flewelling
9087,2007.0,"The Lemonade War (The Lemonade War, #1)",Jacqueline Davies
9088,1993.0,"The Knight at Dawn (Magic Tree House, #2)",Mary Pope Osborne
9089,2013.0,"The Arrangement: The Ferro Family (The Arrangement, #1)",H.M. Ward
9090,2008.0,Winter in Tokyo,Ilana Tan
9091,2013.0,Help for the Haunted,John Searles
9092,2005.0,"Death Note, Vol. 6: Give-and-Take (Death Note, #6)",Tsugumi Ohba
9093,2010.0,"The Lightning Thief: The Graphic Novel (Percy Jackson and the Olympians, #1)",Rick Riordan
9094,2012.0,Mrs. Kennedy and Me: An Intimate Memoir,Clint Hill
9095,1982.0,Shoeless Joe,W.P. Kinsella
9096,2006.0,When Crickets Cry,Charles Martin
9097,2014.0,This Changes Everything: Capitalism vs. The Climate,Naomi Klein
9098,2011.0,"Aloha from Hell (Sandman Slim, #3)",Richard Kadrey
9099,2014.0,"Until Lilly (Until, #3)",Aurora Rose Reynolds
9100,1979.0,A Walk Across America,Peter Jenkins
9101,2012.0,"Try Me (One Night with Sole Regret, #1)",Olivia Cunning
9102,1999.0,All Souls: A Family Story from Southie,Michael Patrick MacDonald
9103,1987.0,"Wizard at Large (Magic Kingdom of Landover, #3)",Terry Brooks
9104,1954.0,The Bad Seed,William March
9105,2013.0,"Connected (Connections, #1)",Kim Karr
9106,2011.0,"Angel Fire (Angel, #2)",L.A. Weatherly
9107,2011.0,Growing Up Amish,Ira Wagler
9108,2011.0,"Taking Shots (Assassins, #1)",Toni Aleo
9109,2014.0,"Sweet Addiction (Sweet Addiction, #1)",J.  Daniels
9110,2012.0,Bomb: The Race to Build—and Steal—the World's Most Dangerous Weapon,Steve Sheinkin
9111,2004.0,Maximum City: Bombay Lost and Found,Suketu Mehta
9112,1941.0,Bambi,Bob Grant
9113,1980.0,The Last Wife of Henry VIII,Carolly Erickson
9114,1849.0,The Complete Tales and Poems,Edgar Allan Poe
9115,2011.0,"Gideon's Sword (Gideon Crew, #1)",Douglas Preston
9116,1964.0,"A Caribbean Mystery (Miss Marple, #10)",Agatha Christie
9117,1994.0,Accident,Danielle Steel
9118,2013.0,George Washington's Secret Six: The Spy Ring That Saved the American Revolution,Brian Kilmeade
9119,1994.0,"When Christ and His Saints Slept  (Henry II & Eleanor of Aquitaine, #1)",Sharon Kay Penman
9120,1992.0,Pinocchio,Eugene Bradley Coco
9121,2012.0,Great North Road,Peter F. Hamilton
9122,2012.0,"Fall From Grace (Mad World, #1)",Christine Zolendz
9123,1896.0,The Complete Short Novels,Anton Chekhov
9124,1978.0,The Berenstain Bears Go to School,Stan Berenstain
9125,1947.0,Curious George Takes a Job,H.A. Rey
9126,2001.0,Superman for All Seasons,Jeph Loeb
9127,1945.0,La casa de Bernarda Alba,Federico García Lorca
9128,2011.0,"Retribution (Dark-Hunter, #19)",Sherrilyn Kenyon
9129,2001.0,Glue,Irvine Welsh
9130,2014.0,"Unhinged (Splintered, #2)",A.G. Howard
9131,2014.0,How to Fall in Love,Cecelia Ahern
9132,1994.0,"Until You (Westmoreland, #3)",Judith McNaught
9133,2000.0,"Servant of the Shard (Forgotten Realms: Paths of Darkness, #3; The Sellswords, #1)",R.A. Salvatore
9134,1904.0,Streams in the Desert,Lettie B. Cowman
9135,2010.0,"Venom (Elemental Assassin, #3)",Jennifer Estep
9136,2013.0,The Shadowhunter's Codex,Cassandra Clare
9137,1989.0,"Tennis Shoes Among the Nephites (Tennis Shoes, #1)",Chris Heimerdinger
9138,2003.0,"Blue is for Nightmares (Blue is for Nightmares, #1)",Laurie Faria Stolarz
9139,1983.0,Carrie / 'Salem's Lot / The Shining,Stephen King
9140,2008.0,"Personal Demon (Women of the Otherworld, #8)",Kelley Armstrong
9141,2011.0,"The Way of Kings, Part 1 (The Stormlight Archive #1.1)",Brandon Sanderson
9142,2009.0,The Christmas List,Richard Paul Evans
9143,2004.0,How to Make Love Like a Porn Star: A Cautionary Tale,Jenna Jameson
9144,1997.0,The Tenth Justice,Brad Meltzer
9145,2013.0,Stella Bain,Anita Shreve
9146,2010.0,"Dark Days (Skulduggery Pleasant, #4)",Derek Landy
9147,1996.0,"The Green Mile, Part 3: Coffey's Hands",Stephen King
9148,2006.0,"Jacob (Nightwalkers, #1)",Jacquelyn Frank
9149,2004.0,You Slay Me (Aisling Grey #1),Katie MacAlister
9150,2013.0,Perfect,Rachel Joyce
9151,1966.0,Clifford's Halloween,Norman Bridwell
9152,2003.0,"Lyra's Oxford (His Dark Materials, #3.5)",Philip Pullman
9153,2011.0,"If I Die (Soul Screamers, #5)",Rachel Vincent
9154,2013.0,Private Berlin (Private #5),James Patterson
9155,1999.0,The Other Daughter,Lisa Gardner
9156,1991.0,Amazing Grace,Mary Hoffman
9157,2000.0,The Redemption of Althalus,David Eddings
9158,2000.0,Slammerkin,Emma Donoghue
9159,1998.0,"Simply Irresistible (Chinooks Hockey Team, #1)",Rachel Gibson
9160,2012.0,"About That Night (FBI/US Attorney, #3)",Julie James
9161,2004.0,"Ouran High School Host Club, Vol. 3 (Ouran High School Host Club, #3)",Bisco Hatori
9162,2005.0,On the Night You Were Born,Nancy Tillman
9163,2011.0,MWF Seeking BFF: My Yearlong Search For A New Best Friend,Rachel Bertsche
9164,2014.0,"Skin Deep (Legion, #2)",Brandon Sanderson
9165,2014.0,"Wicked (A Wicked Saga, #1)",Jennifer L. Armentrout
9166,2010.0,"Insatiable (Insatiable, #1)",Meg Cabot
9167,2014.0,"Where I Belong (Alabama Summer, #1)",J.  Daniels
9168,2007.0,"Back on Blossom Street (Blossom Street, #4)",Debbie Macomber
9169,2002.0,Hector and the Search for Happiness,François Lelord
9170,2006.0,"Between, Georgia",Joshilyn Jackson
9171,2002.0,"Faking It (Dempseys, #2)",Jennifer Crusie
9172,1997.0,Underground: The Tokyo Gas Attack and the Japanese Psyche,Haruki Murakami
9173,2002.0,"The Twentieth Wife (Taj Mahal Trilogy, #1)",Indu Sundaresan
9174,2012.0,"Captured (The Captive, #1)",Erica Stevens
9175,1980.0,Split Infinity  (Apprentice Adept #1),Piers Anthony
9176,2007.0,Sex God: Exploring the Endless Connections between Sexuality and Spirituality,Rob Bell
9177,2009.0,A Vintage Affair,Isabel Wolff
9178,1990.0,The Buddha of Suburbia,Hanif Kureishi
9179,2012.0,"Breathe (Breathe, #1)",Sarah Crossan
9180,1980.0,The Voice of the Night,Brian Coffey
9181,2015.0,The Girl from Krakow,Alex Rosenberg
9182,2009.0,Justice: What's the Right Thing to Do?,Michael J. Sandel
9183,2014.0,13 Hours: The Inside Account of What Really Happened In Benghazi,Mitchell Zuckoff
9184,2010.0,"Succubus Shadows (Georgina Kincaid, #5)",Richelle Mead
9185,2010.0,Roses,Leila Meacham
9186,1999.0,Crazy For You,Jennifer Crusie
9187,2008.0,Letter to My Daughter,Maya Angelou
9188,2007.0,The Post-Birthday World,Lionel Shriver
9189,2003.0,The Man Who Walked Between the Towers,Mordicai Gerstein
9190,2012.0,"City of Bones / City of Ashes / City of Glass / City of Fallen Angels / City of Lost Souls (The Mortal Instruments, #1-5)",Cassandra Clare
9191,2002.0,The Double,José Saramago
9192,2008.0,"Thorn Queen (Dark Swan, #2)",Richelle Mead
9193,2007.0,"Lost & Found (Rocky Pelligrino, #1)",Jacqueline Sheehan
9194,1905.0,The Tale of Mrs. Tiggy-Winkle,Beatrix Potter
9195,1988.0,"For Love of Evil (Incarnations of Immortality, #6)",Piers Anthony
9196,2012.0,Blackberry Winter,Sarah Jio
9197,,Trouble Is My Business,Raymond Chandler
9198,1989.0,"An Acceptable Time (A Wrinkle in Time Quintet, #5)",Madeleine L'Engle
9199,2005.0,The Third Secret,Steve Berry
9200,2008.0,"Charlie Bone and the Shadow (The Children of the Red King, #7)",Jenny Nimmo
9201,2004.0,Love Bites (Argeneau #2),Lynsay Sands
9202,2013.0,Hard Choices,Hillary Rodham Clinton
9203,1999.0,"Batman: No Man's Land, Vol. 1",Bob Gale
9204,2005.0,The End of Poverty,Jeffrey D. Sachs
9205,2011.0,Half Blood Blues,Esi Edugyan
9206,2006.0,The Kindness of Strangers,Katrina Kittle
9207,2015.0,Emmy & Oliver,Robin Benway
9208,2015.0,The Sculptor,Scott McCloud
9209,2015.0,Roller Girl,Victoria Jamieson
9210,1968.0,The Best Nest,P.D. Eastman
9211,2010.0,"Beyond Exile (Day by Day Armageddon,# 2)",J.L. Bourne
9212,1995.0,Braveheart,Randall Wallace
9213,2006.0,"Fables, Vol. 7: Arabian Nights [and Days] (Fables, #7)",Bill Willingham
9214,2007.0,Call Me by Your Name,André Aciman
9215,1996.0,Fugitive Pieces,Anne Michaels
9216,2006.0,"Armageddon's Children (Genesis of Shannara, #1)",Terry Brooks
9217,1997.0,The Cobra Event,Richard   Preston
9218,2013.0,"Everbound (Everneath, #2)",Brodi Ashton
9219,2009.0,The Hole in Our Gospel: What does God expect of Us? The Answer that Changed my Life and Might Just Change the World,Richard Stearns
9220,1993.0,On Becoming Baby Wise: Giving Your Infant the Gift of Nighttime Sleep,Gary Ezzo
9221,2012.0,رغم الفراق,نور عبدالمجيد
9222,2004.0,"Ghost Wars: The Secret History of the CIA, Afghanistan, and bin Laden from the Soviet Invasion to September 10, 2001",Steve Coll
9223,1554.0,La vida del Lazarillo de Tormes,Anonymous
9224,2015.0,Broken Grace,E.C. Diskin
9225,1957.0,The Midwich Cuckoos,John Wyndham
9226,2011.0,I Am Livia,Phyllis T. Smith
9227,2008.0,Smoke Screen,Sandra Brown
9228,2010.0,Bone: Tall Tales,Jeff Smith
9229,2014.0,The Fourteenth Goldfish,Jennifer L. Holm
9230,1952.0,Tawny Scrawny Lion,Kathryn Jackson
9231,1974.0,Peace Child: An Unforgettable Story of Primitive Jungle Treachery in the 20th Century,Don Richardson
9232,1988.0,Libra,Don DeLillo
9233,1977.0,The Honourable Schoolboy,John le Carré
9234,2007.0,"Renegade's Magic (Soldier Son, #3)",Robin Hobb
9235,2012.0,"Second Shift: Order (Shift, #2)",Hugh Howey
9236,1996.0,"The Tenth Insight: Holding the Vision (Celestine Prophecy, #2)",James Redfield
9237,2006.0,"The Interpretation of Murder (Freud, #1)",Jed Rubenfeld
9238,2003.0,Superman: Birthright,Mark Waid
9239,2003.0,Curious George Visits the Library,Margret Rey
9240,2005.0,Arthur & George,Julian Barnes
9241,1992.0,"Truth Will Prevail (The Work and the Glory, #3)",Gerald N. Lund
9242,2013.0,"Sins & Needles (The Artists Trilogy, #1)",Karina Halle
9243,1936.0,A Little History of the World,E.H. Gombrich
9244,2010.0,"Fire Burn and Cauldron Bubble (Jolie Wilkins, #1)",H.P. Mallory
9245,2000.0,"Fruits Basket, Vol. 4",Natsuki Takaya
9246,2009.0,"Women, Food and God: An Unexpected Path to Almost Everything",Geneen Roth
9247,1956.0,Palace Walk (The Cairo Trilogy #1),Naguib Mahfouz
9248,2008.0,"First to Kill (Nathan McBride, #1)",Andrew  Peterson
9249,1947.0,How I Raised Myself from Failure to Success in Selling,Frank Bettger
9250,2013.0,"Still Foolin' 'Em: Where I've Been, Where I'm Going, and Where the Hell Are My Keys",Billy Crystal
9251,1985.0,"Lucky (Lucky Santangelo, #2)",Jackie Collins
9252,2004.0,Wicked - Piano/Vocal Arrangement,Stephen Schwartz
9253,1971.0,If Life Is a Bowl of Cherries What Am I Doing in the Pits?,Erma Bombeck
9254,2002.0,"Vagabond (The Grail Quest, #2)",Bernard Cornwell
9255,1886.0,Little Lord Fauntleroy,Frances Hodgson Burnett
9256,2012.0,"Sometimes Never (Sometimes Never, #1)",Cheryl McIntyre
9257,2010.0,"The Mystery Knight (The Tales of Dunk and Egg, #3)",George R.R. Martin
9258,2012.0,"Double Time (Sinners on Tour, #5)",Olivia Cunning
9259,2011.0,"Red Glove (Curse Workers, #2)",Holly Black
9260,2012.0,"The Magic (The Secret, #3)",Rhonda Byrne
9261,2015.0,Kulti,Mariana Zapata
9262,1988.0,Too Busy Not to Pray: Slowing Down to Be With God,Bill Hybels
9263,2008.0,Indignation,Philip Roth
9264,2011.0,Open City,Teju Cole
9265,1995.0,"My Story: ""A Child Called It"", ""The Lost Boy"", ""A Man Named Dave""",Dave Pelzer
9266,2011.0,"Witches of East End (The Beauchamp Family, #1)",Melissa de la Cruz
9267,2003.0,All He Ever Wanted,Anita Shreve
9268,1991.0,The Fifth Dominion (Imajica Part #1/2),Clive Barker
9269,2013.0,"Worth the Fight (MMA Fighter, #1)",Vi Keeland
9270,1997.0,Rose Daughter,Robin McKinley
9271,2009.0,"Fools Rush In (Weddings by Bella, #1)",Janice  Thompson
9272,2002.0,Ruby Holler,Sharon Creech
9273,2010.0,"My Fair Lazy: One Reality Television Addict's Attempt to Discover If Not Being A Dumb Ass Is the New Black, or, a Culture-Up Manifesto",Jen Lancaster
9274,2013.0,"The Pagan Lord (The Saxon Stories, #7)",Bernard Cornwell
9275,1974.0,See You at the Top,Zig Ziglar
9276,2016.0,The North Water,Ian McGuire
9277,1987.0,"The Forge of God (Forge of God, #1)",Greg Bear
9278,2016.0,"In the Clearing (Tracy Crosswhite, #3)",Robert Dugoni
9279,2013.0,"Hidden Order (Scot Harvath, #12)",Brad Thor
9280,1999.0,Eleanor of Aquitaine: A Life ,Alison Weir
9281,-458.0,"Agamemnon (Oresteia, #1)",Aeschylus
9282,2016.0,"Staked (The Iron Druid Chronicles, #8)",Kevin Hearne
9283,2004.0,Harry Potter and Philosophy: If Aristotle Ran Hogwarts,David Baggett
9284,2009.0,"Sweet Persuasion (Sweet, #2)",Maya Banks
9285,2014.0,"Redeemed (House of Night, #12)",P.C. Cast
9286,2014.0,"Do No Harm: Stories of Life, Death and Brain Surgery",Henry Marsh
9287,2002.0,Jennifer Government,Max Barry
9288,2001.0,The Christmas Train,David Baldacci
9289,2004.0,"Dark Destiny (Dark, #13)",Christine Feehan
9290,2001.0,"Batman: The Dark Knight Strikes Again (The Dark Knight Saga, #2)",Frank Miller
9291,1991.0,Me: Stories of My Life,Katharine Hepburn
9292,1988.0,The Now Habit: A Strategic Program for Overcoming Procrastination and Enjoying Guilt-Free Play,Neil A. Fiore
9293,2015.0,"After Ever Happy (After, #4)",Anna Todd
9294,2014.0,The Auschwitz Escape,Joel C. Rosenberg
9295,1994.0,Made in America: An Informal History of the English Language in the United States,Bill Bryson
9296,1979.0,The Drama of the Gifted Child: The Search for the True Self,Alice  Miller
9297,1970.0,One Flew Over the Cuckoo's Nest,Dale Wasserman
9298,1941.0,The Case of Charles Dexter Ward,H.P. Lovecraft
9299,2007.0,Soon I Will Be Invincible,Austin Grossman
9300,2006.0,Paint it Black,Janet Fitch
9301,2006.0,"Ever After (Lost Love, #2)",Karen Kingsbury
9302,1996.0,Last Orders,Graham Swift
9303,1957.0,Mythologies,Roland Barthes
9304,-335.0,Poetics,Aristotle
9305,2008.0,Wife 22,Melanie Gideon
9306,2015.0,Before I Go,Colleen Oakley
9307,2004.0,Travel Team,Mike Lupica
9308,1984.0,The Dark Is Rising Sequence  (The Dark Is Rising #1-5),Susan Cooper
9309,2012.0,The Flight of Gemma Hardy,Margot Livesey
9310,2006.0,"Saint (Paradise, #2)",Ted Dekker
9311,1785.0,Groundwork of the Metaphysics of Morals,Immanuel Kant
9312,2015.0,"Crimson Shore (Pendergast, #15)",Douglas Preston
9313,1953.0,More Than Human,Theodore Sturgeon
9314,2014.0,"Burn (Michael Bennett, #7)",James Patterson
9315,2012.0,The King's Agent,Donna Russo Morin
9316,2002.0,The Healer (O'Malley #5),Dee Henderson
9317,1970.0,Islands in the Stream,Ernest Hemingway
9318,2001.0,The Guardian (O'Malley #2),Dee Henderson
9319,2009.0,"Ouran High School Host Club, Vol. 15 (Ouran High School Host Club, #15)",Bisco Hatori
9320,1996.0,Naïve. Super,Erlend Loe
9321,2007.0,キスよりも早く1 [Kisu Yorimo Hayaku 1] (Faster than a Kiss #1),Meca Tanaka
9322,2009.0,"The Noticer: Sometimes, All a Person Needs Is a Little Perspective",Andy Andrews
9323,1954.0,Under the Net,Iris Murdoch
9324,2012.0,Capital,John Lanchester
9325,2012.0,"Lenobia's Vow (House of Night Novellas, #2)",P.C. Cast
9326,2016.0,"The Goal (Off-Campus, #4)",Elle Kennedy
9327,2003.0,"Artemis Fowl Boxed Set, Bks 1-5 (Artemis Fowl, #1-5)",Eoin Colfer
9328,2011.0,"The Boyfriend Thief (Stolen Kiss, #1)",Shana Norris
9329,2011.0,"The Lewis Man (The Lewis Trilogy, #2)",Peter  May
9330,2007.0,"The Elves of Cintra (Genesis of Shannara, #2)",Terry Brooks
9331,2005.0,"Priestess of the White (Age of the Five, #1)",Trudi Canavan
9332,2011.0,"The Vision (Fallen Star, #3)",Jessica Sorensen
9333,1976.0,The Gemini Contenders,Robert Ludlum
9334,2005.0,"The Field of Swords (Emperor, #3)",Conn Iggulden
9335,2009.0,Abandon,Blake Crouch
9336,1996.0,"Final Jeopardy (Alexandra Cooper, #1)",Linda Fairstein
9337,2001.0,April 1865: The Month That Saved America,Jay Winik
9338,2010.0,"The Haunted (The Hollow, #2)",Jessica Verday
9339,2001.0,The Protector (O'Malley #4),Dee Henderson
9340,2016.0,Tell Me Three Things,Julie Buxbaum
9341,2005.0,"The It Girl (It Girl, #1)",Cecily von Ziegesar
9342,2003.0,Single White Vampire (Argeneau #3),Lynsay Sands
9343,1990.0,"The Wheel of Time: Boxed Set  (Wheel of Time, #1-8)",Robert Jordan
9344,2006.0,Social Intelligence: The New Science of Human Relationships,Daniel Goleman
9345,2013.0,Diary ng Panget,HaveYouSeenThisGirL
9346,2010.0,"Call Me Irresistible (Wynette, Texas #5)",Susan Elizabeth Phillips
9347,1999.0,Who Will Cry When You Die? Life Lessons from the Monk Who Sold His Ferrari,Robin S. Sharma
9348,2007.0,Promise Not to Tell,Jennifer McMahon
9349,2011.0,"A Modern Witch (A Modern Witch, #1)",Debora Geary
9350,2002.0,The Traveler's Gift: Seven Decisions that Determine Personal Success,Andy Andrews
9351,2013.0,"Shine Not Burn (Shine Not Burn, #1)",Elle Casey
9352,2005.0,Double Identity,Margaret Peterson Haddix
9353,2013.0,Si-cology 1: Tales and Wisdom from Duck Dynasty’s Favorite Uncle,Si Robertson
9354,2011.0,"Darth Paper Strikes Back (Origami Yoda, #2)",Tom Angleberger
9355,2011.0,"The Girl in the Steel Corset (Steampunk Chronicles, #1)",Kady Cross
9356,2006.0,"Gut gegen Nordwind (Gut gegen Nordwind, #1)",Daniel Glattauer
9357,1974.0,My Brother Sam Is Dead,James Lincoln Collier
9358,1994.0,Dream Man,Linda Howard
9359,2003.0,Rubicon: The Last Years of the Roman Republic,Tom Holland
9360,1996.0,"The Green Mile, Part 6: Coffey on the Mile",Stephen King
9361,2002.0,Catalyst,Laurie Halse Anderson
9362,2009.0,"Nice Girls Don't Have Fangs (Jane Jameson, #1)",Molly Harper
9363,1986.0,Belinda,Anne Rice
9364,2011.0,"When Beauty Tamed the Beast (Fairy Tales, #2)",Eloisa James
9365,2011.0,"Miles to Go (The Walk, #2)",Richard Paul Evans
9366,1991.0,"The Gift (Crown's Spies, #3)",Julie Garwood
9367,2012.0,My Friend Dahmer,Derf Backderf
9368,1988.0,"The Lion's Lady (Crown's Spies, #1)",Julie Garwood
9369,2015.0,Beach Town,Mary Kay Andrews
9370,2010.0,Heart on a Chain,Cindy C. Bennett
9371,1999.0,"The Legend of Luke (Redwall, #12)",Brian Jacques
9372,1983.0,Babe: The Gallant Pig,Dick King-Smith
9373,2009.0,Wishin' and Hopin',Wally Lamb
9374,2012.0,"Dream Team: How Michael, Magic, Larry, Charles, and the Greatest Team of All Time Conquered the World and Changed the Game of Basketball Forever",Jack McCallum
9375,2007.0,Influencer: The Power to Change Anything,Kerry Patterson
9376,1976.0,The Hand of Oberon (The Chronicles of Amber #4),Roger Zelazny
9377,2010.0,"No Place to Run (KGI, #2)",Maya Banks
9378,1997.0,"The Dragonslayer (Bone, #4)",Jeff Smith
9379,2003.0,Eat to Live: The Revolutionary Formula for Fast and Sustained Weight Loss,Joel Fuhrman
9380,2012.0,"A Week to Be Wicked (Spindle Cove, #2)",Tessa Dare
9381,2014.0,Rain Reign,Ann M. Martin
9382,2007.0,"Claimed By Shadow (Cassandra Palmer, #2)",Karen Chance
9383,1986.0,"Meet Samantha: An American Girl (American Girls: Samantha, #1)",Susan S. Adler
9384,2008.0,The Secret Scripture,Sebastian Barry
9385,2010.0,Batwoman: Elegy,Greg Rucka
9386,2002.0,When the Emperor Was Divine,Julie Otsuka
9387,2013.0,"Foreplay (The Ivy Chronicles, #1)",Sophie Jordan
9388,1994.0,"Night Prey (Lucas Davenport, #6)",John Sandford
9389,1926.0,"Clouds of Witness (Lord Peter Wimsey, #2)",Dorothy L. Sayers
9390,2006.0,"Body Movers (Body Movers, #1)",Stephanie Bond
9391,2005.0,"The Nasty Bits: Collected Varietal Cuts, Usable Trim, Scraps, and Bones",Anthony Bourdain
9392,2017.0,Lincoln in the Bardo,George Saunders
9393,2010.0,"Zero History (Blue Ant, #3)",William Gibson
9394,2011.0,Sophie & Carter,Chelsea Fine
9395,2006.0,"Small Steps (Holes, #2)",Louis Sachar
9396,2008.0,The Wicked Girls,Alex Marwood
9397,2003.0,"Agents of Light and Darkness (Nightside, #2)",Simon R. Green
9398,1968.0,Stand on Zanzibar,John Brunner
9399,2009.0,Homer's Odyssey,Gwen Cooper
9400,1940.0,"Sad Cypress (Hercule Poirot, #21)",Agatha Christie
9401,2006.0,Avatar Volume 1: The Last Airbender (Avatar #1),Michael Dante DiMartino
9402,1942.0,"Five Go to Smuggler's Top (Famous Five, #4)",Enid Blyton
9403,1982.0,"Indemnity Only (V.I. Warshawski, #1)",Sara Paretsky
9404,1944.0,"Five Run Away Together (Famous Five, #3)",Enid Blyton
9405,1977.0,The Promise,Danielle Steel
9406,2004.0,A Redbird Christmas,Fannie Flagg
9407,1984.0,The Haj,Leon Uris
9408,1986.0,"The Darkest Road (The Fionavar Tapestry, #3)",Guy Gavriel Kay
9409,1973.0,"Summer of My German Soldier (Summer of My German Soldier, #1)",Bette Greene
